TreatmentGroupID,MedicationName,MedicalCondition
38,calcitrate,osteoporosis
38,conjugated estrogens / medroxyprogesterone,osteoporosis
38,duavee,osteoporosis
38,esterified estrogens,osteoporosis
38,estropipate,osteoporosis
38,menest,osteoporosis
38,ogen,osteoporosis
38,os-cal 500 chewable,osteoporosis
38,os-cal extra d3,osteoporosis
38,oystercal-d,osteoporosis
38,posture,osteoporosis
38,premarin intravenous,osteoporosis
38,premphase,osteoporosis
38,romosozumab,osteoporosis
38,upcal d,osteoporosis
39,tramadol,pain
39,gabapentin,pain
39,ibuprofen,pain
39,oxycodone,pain
39,acetaminophen,pain
39,hydrocodone,pain
39,tylenol,pain
39,methadone,pain
39,acetaminophen / hydrocodone,pain
39,dilaudid,pain
39,buprenorphine,pain
39,oxycontin,pain
39,buprenex,pain
39,percocet,pain
39,paracetamol,pain
39,celebrex,pain
39,naproxen,pain
39,diclofenac,pain
39,ketorolac,pain
39,ultram,pain
39,amitriptyline,pain
39,acetaminophen / oxycodone,pain
39,demerol,pain
39,nucynta,pain
39,voltaren arthritis pain gel,pain
39,aspirin,pain
39,hydromorphone,pain
39,roxicodone,pain
39,aleve,pain
39,celecoxib,pain
39,diclofenac,pain
39,tylenol arthritis pain,pain
39,acetaminophen / codeine,pain
39,advil,pain
39,codeine,pain
39,meloxicam,pain
39,morphine,pain
39,voltaren,pain
39,motrin,pain
39,fentanyl transdermal system,pain
39,hydroxyzine,pain
39,lidocaine,pain
39,nortriptyline,pain
39,pregabalin,pain
39,acetaminophen / tramadol,pain
39,etodolac,pain
39,hydrocodone / ibuprofen,pain
39,arthritis pain,pain
39,bayer aspirin,pain
39,duloxetine,pain
39,fentanyl,pain
39,oxymorphone,pain
39,tapentadol,pain
39,tylenol 8 hour,pain
39,advil liqui-gels,pain
39,altenol,pain
39,arthritis pain relief,pain
39,ascriptin,pain
39,aspergum,pain
39,aspiritab,pain
39,aspirtab,pain
39,bayer aspirin extra strength plus,pain
39,easprin,pain
39,ecotrin,pain
39,ecpirin,pain
39,entercote,pain
39,feverall,pain
39,flector patch,pain
39,genacote,pain
39,halfprin,pain
39,mapap,pain
39,meperidine,pain
39,motrin ib,pain
39,ms contin,pain
39,naprosyn,pain
39,norwich aspirin,pain
39,vazalore,pain
39,7t gummy es chewable tablets,pain
39,a-g profen,pain
39,abenol,pain
39,acephen,pain
39,actamin,pain
39,actimol children's,pain
39,actimol infant,pain
39,actiprofen,pain
39,addaprin,pain
39,advil children's,pain
39,advil infant's concentrated drops,pain
39,advil migraine,pain
39,aminofen,pain
39,anacin aspirin free,pain
39,apra,pain
39,atasol,pain
39,aurophen,pain
39,caldolor,pain
39,cataflam,pain
39,cetafen,pain
39,children's motrin,pain
39,children's silapap,pain
39,children's tylenol,pain
39,clonidine,pain
39,conzip,pain
39,dolono,pain
39,duragesic,pain
39,febrol solution,pain
39,genapap,pain
39,genebs,pain
39,genpril,pain
39,ibu-200,pain
39,indomethacin,pain
39,infant's tylenol,pain
39,jr. tylenol,pain
39,kadian,pain
39,lidocaine viscous,pain
39,m-pap,pain
39,mapap arthritis pain,pain
39,midol ib,pain
39,motrin childrens,pain
39,motrin junior strength,pain
39,nortemp children's,pain
39,nucynta er,pain
39,nuprin,pain
39,ofirmev,pain
39,pharbetol,pain
39,proprinal,pain
39,qdolo,pain
39,silapap childrens,pain
39,tactinal,pain
39,tempra quicklets,pain
39,tycolene,pain
39,tylophen,pain
39,ultracet,pain
39,vitapap,pain
39,actiq,pain
39,aflaxen,pain
39,all day pain relief,pain
39,all day relief,pain
39,anaprox,pain
39,anaprox-ds,pain
39,anjeso,pain
39,dazidox,pain
39,ec-naprosyn,pain
39,eth-oxydose,pain
39,flanax pain reliever,pain
39,hysingla er,pain
39,ketamine,pain
39,lofena,pain
39,naprelan,pain
39,oxaydo,pain
39,oxydose,pain
39,oxyfast,pain
39,piroxicam,pain
39,roxybond,pain
39,tylenol pm,pain
39,xrylix,pain
39,xtampza er,pain
39,zipsor,pain
39,zorvolex,pain
39,advil pm,pain
39,aleve pm,pain
39,aloe vera burn relief spray with lidocaine,pain
39,anecream,pain
39,anestacon,pain
39,astero,pain
39,astramorph pf,pain
39,bactine,pain
39,belbuca,pain
39,biofreeze,pain
39,butorphanol,pain
39,butrans,pain
39,capsaicin,pain
39,cidaleaze,pain
39,dermacinrx lidotral﻿,pain
39,dermacinrx lido v pak,pain
39,diphenhydramine,pain
39,duraclon,pain
39,duramorph,pain
39,duramorph pf,pain
39,eha lotion,pain
39,fentora,pain
39,glydo,pain
39,ibuprofen pm,pain
39,imipramine,pain
39,infumorph,pain
39,itch relief,pain
39,ketoprofen,pain
39,levorphanol,pain
39,lidamantle,pain
39,lidopac,pain
39,lidorx,pain
39,lidotrans 5 pak,pain
39,lidozion,pain
39,lmx 4,pain
39,lmx 5,pain
39,lta ii kit,pain
39,lydexa,pain
39,medi-quik spray,pain
39,mefenamic acid,pain
39,methadone diskets,pain
39,methadose,pain
39,mitigo,pain
39,moxicaine,pain
39,nalbuphine,pain
39,radiaguard,pain
39,recticare,pain
39,regenecare ha spray,pain
39,sprix,pain
39,sulindac,pain
39,topicaine,pain
39,tranzarel,pain
39,xylocaine jelly,pain
39,xylocaine topical,pain
39,zionodil,pain
39,acetaminophen / aspirin / caffeine / salicylamide,pain
39,acetaminophen / aspirin,pain
39,acetaminophen / benzhydrocodone,pain
39,acetaminophen / caffeine / dihydrocodeine,pain
39,acetaminophen / caffeine,pain
39,acetaminophen / diphenhydramine,pain
39,acetaminophen / ibuprofen,pain
39,acetaminophen / phenyltoloxamine / salicylamide,pain
39,activice,pain
39,alfentanil,pain
39,alka-seltzer wake-up call!,pain
39,anacin,pain
39,anbesol,pain
39,apadaz,pain
39,arctic relief,pain
39,arthricream,pain
39,asper-flex,pain
39,aspercreme max no mess roll-on,pain
39,aspercreme pain relieving heat gel,pain
39,aspirin / butalbital / caffeine,pain
39,aspirin / caffeine / dihydrocodeine,pain
39,aspirin / caffeine,pain
39,aspirin / carisoprodol / codeine,pain
39,aspirin / oxycodone,pain
39,axsain,pain
39,back & body extra strength,pain
39,bayer back & body,pain
39,bayer extra strength back & body,pain
39,bc arthritis,pain
39,bc fast pain relief,pain
39,bengay cold therapy gel,pain
39,bengay ultra strength pain relieving patch,pain
39,bengay vanishing scent,pain
39,bengay zero degrees,pain
39,benzo-jel,pain
39,benzocaine,pain
39,bio-therm pain relieving lotion,pain
39,"blue-emu maximum strength arthritis, muscle & joint pain relief",pain
39,blue gel,pain
39,bupivacaine liposome,pain
39,camphor / menthol,pain
39,capsagel extra strength,pain
39,capsaicin / diclofenac,pain
39,capsaicin / lidocaine / menthol / methyl salicylate,pain
39,capsaicin / menthol / methyl salicylate,pain
39,capsin,pain
39,capsinac,pain
39,capzasin,pain
39,capzasin-hp,pain
39,capzasin-p,pain
39,castiva warming,pain
39,celecoxib / tramadol,pain
39,cepacol fizzlers,pain
39,chiggerex,pain
39,choline magnesium trisalicylate,pain
39,clinoril,pain
39,cool 'n heat patch,pain
39,cope,pain
39,dendracin neurodendraxcin,pain
39,denti-care denti-freeze,pain
39,dermacinrx lexitral,pain
39,dermacinrx lexitral pharmapak,pain
39,dermoplast,pain
39,diclofex dc,pain
39,dicloheal-60,pain
39,diclosaicin,pain
39,diclotral pak,pain
39,diflunisal,pain
39,diphenhydramine / ibuprofen,pain
39,diphenhydramine / magnesium salicylate,pain
39,diphenhydramine / naproxen,pain
39,doan's pills,pain
39,doans pills extra strength,pain
39,doans pm,pain
39,dolobid,pain
39,dsuvia,pain
39,duraxin,pain
39,dvorah,pain
39,dyclonine,pain
39,ed-flex,pain
39,endodan,pain
39,excedrin quick tab,pain
39,excedrin tension headache,pain
39,exoten-c pain relief,pain
39,exparel,pain
39,fast freeze,pain
39,feldene,pain
39,fenoprofen,pain
39,fenortho,pain
39,fiorinal,pain
39,flexall,pain
39,flurbiprofen,pain
39,fortabs,pain
39,freeze it,pain
39,gebauer's spray and stretch,pain
39,gold bond medicated maximum strength foot,pain
39,headache relief pm,pain
39,icy hot advanced relief pain relief patch,pain
39,icy hot extra strength,pain
39,icy hot medicated spray,pain
39,icy hot vanishing scent pain relieving gel,pain
39,inavix,pain
39,indocin,pain
39,indocin sr,pain
39,kank-a,pain
39,lanacane,pain
39,laryngesic,pain
39,legatrin pm,pain
39,lidopro,pain
39,magnesium salicylate,pain
39,max-freeze,pain
39,meclofenamate,pain
39,medi-derm rx,pain
39,medicone,pain
39,medrox,pain
39,medrox-rx,pain
39,menthac arthritis cream with capsaicin,pain
39,menthol,pain
39,meperitab,pain
39,midol pm,pain
39,mineral ice,pain
39,motrin pm,pain
39,mst,pain
39,myoflex,pain
39,nalfon,pain
39,nalocet,pain
39,naloxone / pentazocine,pain
39,new terocin,pain
39,nudiclo solupak,pain
39,nuprin backache,pain
39,oliceridine,pain
39,olinvyk,pain
39,p-a-c,pain
39,p-a-c analgesic,pain
39,painaid,pain
39,pentafluoropropane / tetrafluoroethane,pain
39,percodan,pain
39,percogesic extra strength,pain
39,percogesic original strength,pain
39,pramox,pain
39,pramoxine,pain
39,prax,pain
39,precaine b,pain
39,prialt,pain
39,primlev,pain
39,prolate,pain
39,qutenza,pain
39,rematex,pain
39,salonpas-hot,pain
39,sarna sensitive,pain
39,seglentis,pain
39,sloan's liniment,pain
39,solarcaine first aid medicated spray,pain
39,soltice quick-rub,pain
39,sombra cool therapy,pain
39,sombra warm therapy,pain
39,stopain,pain
39,sufentanil,pain
39,sure result dss premium pak,pain
39,theragen hp,pain
39,therapeutic ice,pain
39,tiger balm,pain
39,tiger balm pain relieving patch,pain
39,tivorbex,pain
39,tofranil,pain
39,tolmetin,pain
39,topical anesthetic dental gel,pain
39,transderm-iq,pain
39,trezix,pain
39,trolamine salicylate,pain
39,tru-micin,pain
39,ultracin t,pain
39,xodol,pain
39,xolox,pain
39,ziclopro,pain
39,ziconotide,pain
39,zostrix,pain
39,zostrix diabetic foot pain,pain
39,zostrix sports,pain
39,zyfrel,pain
40,levofloxacin,pneumonia
40,clarithromycin,pneumonia
40,ceftriaxone,pneumonia
40,levaquin,pneumonia
40,azithromycin,pneumonia
40,doxycycline,pneumonia
40,amoxicillin,pneumonia
40,amoxil,pneumonia
40,azithromycin dose pack,pneumonia
40,augmentin,pneumonia
40,ciprofloxacin,pneumonia
40,avelox,pneumonia
40,cefdinir,pneumonia
40,zithromax,pneumonia
40,amoxicillin / clavulanate,pneumonia
40,clindamycin,pneumonia
40,cipro,pneumonia
40,cefotaxime,pneumonia
40,metronidazole,pneumonia
40,cefuroxime,pneumonia
40,moxifloxacin,pneumonia
40,sulfamethoxazole / trimethoprim,pneumonia
40,vancomycin,pneumonia
40,bactrim,pneumonia
40,bactrim ds,pneumonia
40,cefepime,pneumonia
40,ceftazidime,pneumonia
40,ceftin,pneumonia
40,apo-amoxi,pneumonia
40,flagyl,pneumonia
40,amikacin,pneumonia
40,ancef,pneumonia
40,cefpodoxime,pneumonia
40,doxy 100,pneumonia
40,erythromycin,pneumonia
40,vibramycin,pneumonia
40,zyvox,pneumonia
40,cefixime,pneumonia
40,cilastatin / imipenem,pneumonia
40,cipro i.v.,pneumonia
40,cipro xr,pneumonia
40,cleocin,pneumonia
40,doryx,pneumonia
40,doryx mpc,pneumonia
40,flagyl iv,pneumonia
40,linezolid,pneumonia
40,monodox,pneumonia
40,morgidox,pneumonia
40,oraxyl,pneumonia
40,piperacillin / tazobactam,pneumonia
40,zosyn,pneumonia
40,biaxin xl,pneumonia
40,cefazolin,pneumonia
40,cleocin hcl,pneumonia
40,cleocin pediatric,pneumonia
40,cleocin phosphate,pneumonia
40,co-trimoxazole,pneumonia
40,flagyl 375,pneumonia
40,septra,pneumonia
40,tobramycin,pneumonia
40,achromycin v,pneumonia
40,ala-tet,pneumonia
40,amoclan,pneumonia
40,ampicillin,pneumonia
40,augmentin xr,pneumonia
40,avelox i.v.,pneumonia
40,aztreonam,pneumonia
40,brodspec,pneumonia
40,cefaclor,pneumonia
40,cefzil,pneumonia
40,dicloxacillin,pneumonia
40,e.e.s. granules,pneumonia
40,ertapenem,pneumonia
40,ery-tab,pneumonia
40,eryc,pneumonia
40,eryped,pneumonia
40,erythrocin,pneumonia
40,erythrocin lactobionate,pneumonia
40,floxin,pneumonia
40,garamycin,pneumonia
40,gentamicin,pneumonia
40,invanz,pneumonia
40,maxipime,pneumonia
40,ofloxacin,pneumonia
40,pce dispertab,pneumonia
40,penicillin vk,pneumonia
40,penicillin v potassium,pneumonia
40,primaxin iv,pneumonia
40,septra ds,pneumonia
40,sulfatrim pediatric,pneumonia
40,suprax,pneumonia
40,teflaro,pneumonia
40,tetracycline,pneumonia
40,tigecycline,pneumonia
40,tygacil,pneumonia
40,vancocin,pneumonia
40,vancocin hcl,pneumonia
40,vancocin hcl pulvules,pneumonia
40,zinacef,pneumonia
40,amikin,pneumonia
40,amikin pediatric,pneumonia
40,ampicillin / sulbactam,pneumonia
40,avibactam / ceftazidime,pneumonia
40,avycaz,pneumonia
40,azactam,pneumonia
40,baciim,pneumonia
40,bacitracin,pneumonia
40,baxdela,pneumonia
40,bicillin c-r,pneumonia
40,bicillin c-r 900/300,pneumonia
40,cefotan,pneumonia
40,cefotetan,pneumonia
40,cefoxitin,pneumonia
40,cefprozil,pneumonia
40,ceftaroline,pneumonia
40,ceftolozane / tazobactam,pneumonia
40,claforan,pneumonia
40,delafloxacin,pneumonia
40,dycill,pneumonia
40,dynapen,pneumonia
40,factive,pneumonia
40,fortaz,pneumonia
40,gemifloxacin,pneumonia
40,lefamulin,pneumonia
40,nafcillin,pneumonia
40,nuzyra,pneumonia
40,omadacycline,pneumonia
40,oxacillin,pneumonia
40,penicillin g benzathine / procaine penicillin,pneumonia
40,penicillin g potassium,pneumonia
40,penicillin g sodium,pneumonia
40,pfizerpen,pneumonia
40,piperacillin,pneumonia
40,procaine penicillin,pneumonia
40,tazicef,pneumonia
40,telavancin,pneumonia
40,tobi,pneumonia
40,unasyn,pneumonia
40,vibativ,pneumonia
40,xenleta,pneumonia
40,zerbaxa,pneumonia
41,clobetasol,psoriasis
41,methotrexate,psoriasis
41,humira,psoriasis
41,stelara,psoriasis
41,triamcinolone,psoriasis
41,ustekinumab,psoriasis
41,adalimumab,psoriasis
41,cosentyx,psoriasis
41,remicade,psoriasis
41,taltz,psoriasis
41,skyrizi,psoriasis
41,tremfya,psoriasis
41,etanercept,psoriasis
41,ilumya,psoriasis
41,infliximab,psoriasis
41,avsola,psoriasis
41,duobrii,psoriasis
41,guselkumab,psoriasis
41,halobetasol / tazarotene,psoriasis
41,inflectra,psoriasis
41,ixekizumab,psoriasis
41,renflexis,psoriasis
41,risankizumab,psoriasis
41,secukinumab,psoriasis
41,tildrakizumab,psoriasis
41,fluocinonide,psoriasis
41,triamcinolone,psoriasis
41,elocon,psoriasis
41,calcipotriene,psoriasis
41,mometasone,psoriasis
41,prednisone,psoriasis
41,clobex,psoriasis
41,dovonex,psoriasis
41,hydrocortisone,psoriasis
41,desonide,psoriasis
41,acitretin,psoriasis
41,betamethasone,psoriasis
41,cyclosporine,psoriasis
41,soriatane,psoriasis
41,taclonex,psoriasis
41,tazorac,psoriasis
41,temovate,psoriasis
41,betamethasone / calcipotriene,psoriasis
41,halobetasol,psoriasis
41,kenalog-40,psoriasis
41,desoximetasone,psoriasis
41,kenalog,psoriasis
41,neoral,psoriasis
41,otrexup,psoriasis
41,trexall,psoriasis
41,dexamethasone,psoriasis
41,enstilar,psoriasis
41,fluocinolone,psoriasis
41,fluocinonide-e,psoriasis
41,methylprednisolone,psoriasis
41,rasuvo,psoriasis
41,tacrolimus,psoriasis
41,topicort,psoriasis
41,aristocort a,psoriasis
41,aristocort r,psoriasis
41,aristospan,psoriasis
41,calcitriol,psoriasis
41,cinolar,psoriasis
41,clinacort,psoriasis
41,coal tar,psoriasis
41,cortizone-10,psoriasis
41,kenalog-10,psoriasis
41,locoid,psoriasis
41,prednisolone,psoriasis
41,reditrex,psoriasis
41,taclonex scalp,psoriasis
41,tazarotene,psoriasis
41,trianex,psoriasis
41,triderm,psoriasis
41,tritocin,psoriasis
41,vectical,psoriasis
41,acthar,psoriasis
41,ala-cort,psoriasis
41,ala-scalp,psoriasis
41,ala-scalp hp,psoriasis
41,alclometasone,psoriasis
41,ammonium lactate / halobetasol,psoriasis
41,aquanil hc,psoriasis
41,beta hc,psoriasis
41,caldecort,psoriasis
41,cloderm,psoriasis
41,cordran,psoriasis
41,cordran tape,psoriasis
41,cortizone-5,psoriasis
41,derma-smoothe / fs (scalp),psoriasis
41,dermarest plus anti-itch,psoriasis
41,dermovate,psoriasis
41,dermtex hc,psoriasis
41,diflorasone,psoriasis
41,flurandrenolide,psoriasis
41,gengraf,psoriasis
41,halog,psoriasis
41,itch-x lotion,psoriasis
41,locoid lipocream,psoriasis
41,nucort,psoriasis
41,olux,psoriasis
41,olux-e,psoriasis
41,oxsoralen-ultra,psoriasis
41,pandel,psoriasis
41,psoriasin,psoriasis
41,sarnol-hc,psoriasis
41,sernivo,psoriasis
41,synalar,psoriasis
41,texacort,psoriasis
41,u-cort,psoriasis
41,vanos,psoriasis
41,abrilada,psoriasis
41,amcinonide,psoriasis
41,amjevita,psoriasis
41,ammonium lactate/urea,psoriasis
41,analpram-hc,psoriasis
41,analpram e,psoriasis
41,anthraforte,psoriasis
41,anthralin,psoriasis
41,anthrascalp,psoriasis
41,apexicon,psoriasis
41,apexicon e,psoriasis
41,balnetar,psoriasis
41,betatar gel,psoriasis
41,brodalumab,psoriasis
41,bryhali,psoriasis
41,calcitrene,psoriasis
41,capex,psoriasis
41,carb-o-lac5,psoriasis
41,carb-o-lac hp,psoriasis
41,clobevate,psoriasis
41,clocortolone,psoriasis
41,clodan,psoriasis
41,coal tar/salicylic acid/sulfur,psoriasis
41,coal tar/salicylic acid,psoriasis
41,cordran sp,psoriasis
41,cormax,psoriasis
41,cormax scalp,psoriasis
41,corticotropin,psoriasis
41,cutar,psoriasis
41,cyclocort,psoriasis
41,cyltezo,psoriasis
41,derma-smoothe / fs,psoriasis
41,derma-smoothe / fs (body oil),psoriasis
41,dermatop,psoriasis
41,desonate,psoriasis
41,desowen,psoriasis
41,dhs tar shampoo,psoriasis
41,doak tar,psoriasis
41,dritho-scalp,psoriasis
41,drithocreme,psoriasis
41,elta tar,psoriasis
41,embeline,psoriasis
41,embeline e,psoriasis
41,epifoam,psoriasis
41,estar,psoriasis
41,fototar,psoriasis
41,h.p. acthar gel,psoriasis
41,hadlima,psoriasis
41,halcinonide,psoriasis
41,halonate,psoriasis
41,hulio,psoriasis
41,hydrocortisone / pramoxine,psoriasis
41,hydroxyurea,psoriasis
41,hyrimoz,psoriasis
41,impoyz,psoriasis
41,ionil t,psoriasis
41,ixifi,psoriasis
41,kalosar,psoriasis
41,kerasal ultra 20,psoriasis
41,lokara,psoriasis
41,medotar,psoriasis
41,methoxsalen,psoriasis
41,mg217 medicated tar,psoriasis
41,neutrogena t/derm,psoriasis
41,neutrogena t/gel,psoriasis
41,nolix,psoriasis
41,novacort,psoriasis
41,oxipor vhc,psoriasis
41,pramosone,psoriasis
41,prednicarbate,psoriasis
41,proctofoam hc,psoriasis
41,r a acne,psoriasis
41,resinol,psoriasis
41,resorcinol,psoriasis
41,scytera,psoriasis
41,siliq,psoriasis
41,sorilux,psoriasis
41,synalar ointment,psoriasis
41,tarsum,psoriasis
41,theraplex t,psoriasis
41,tovet,psoriasis
41,ultralytic,psoriasis
41,ultralytic 2,psoriasis
41,ultravate,psoriasis
41,verdeso,psoriasis
41,wynzora,psoriasis
41,yusimry,psoriasis
41,zithranol,psoriasis
41,zithranol-rr,psoriasis
42,methotrexate,rheumatoid arthritis
42,enbrel,rheumatoid arthritis
42,humira,rheumatoid arthritis
42,sulfasalazine,rheumatoid arthritis
42,prednisone,rheumatoid arthritis
42,actemra,rheumatoid arthritis
42,hydroxychloroquine,rheumatoid arthritis
42,meloxicam,rheumatoid arthritis
42,celebrex,rheumatoid arthritis
42,remicade,rheumatoid arthritis
42,plaquenil,rheumatoid arthritis
42,cimzia,rheumatoid arthritis
42,etanercept,rheumatoid arthritis
42,simponi,rheumatoid arthritis
42,adalimumab,rheumatoid arthritis
42,azulfidine,rheumatoid arthritis
42,rinvoq,rheumatoid arthritis
42,rituximab,rheumatoid arthritis
42,tocilizumab,rheumatoid arthritis
42,infliximab,rheumatoid arthritis
42,anakinra,rheumatoid arthritis
42,avsola,rheumatoid arthritis
42,certolizumab,rheumatoid arthritis
42,golimumab,rheumatoid arthritis
42,inflectra,rheumatoid arthritis
42,kineret,rheumatoid arthritis
42,olumiant,rheumatoid arthritis
42,renflexis,rheumatoid arthritis
42,upadacitinib,rheumatoid arthritis
42,leflunomide,rheumatoid arthritis
42,diclofenac,rheumatoid arthritis
42,arava,rheumatoid arthritis
42,mobic,rheumatoid arthritis
42,naproxen,rheumatoid arthritis
42,celecoxib,rheumatoid arthritis
42,orencia,rheumatoid arthritis
42,ibuprofen,rheumatoid arthritis
42,rituxan,rheumatoid arthritis
42,xeljanz,rheumatoid arthritis
42,acetaminophen / hydrocodone,rheumatoid arthritis
42,aspirin,rheumatoid arthritis
42,atorvastatin,rheumatoid arthritis
42,aleve,rheumatoid arthritis
42,arthritis pain,rheumatoid arthritis
42,aspergum,rheumatoid arthritis
42,aspiritab,rheumatoid arthritis
42,aspirtab,rheumatoid arthritis
42,bayer aspirin,rheumatoid arthritis
42,bayer aspirin extra strength plus,rheumatoid arthritis
42,easprin,rheumatoid arthritis
42,ecotrin,rheumatoid arthritis
42,ecpirin,rheumatoid arthritis
42,entercote,rheumatoid arthritis
42,genacote,rheumatoid arthritis
42,halfprin,rheumatoid arthritis
42,methylprednisolone,rheumatoid arthritis
42,nabumetone,rheumatoid arthritis
42,norwich aspirin,rheumatoid arthritis
42,rayos,rheumatoid arthritis
42,vazalore,rheumatoid arthritis
42,vimovo,rheumatoid arthritis
42,voltaren,rheumatoid arthritis
42,advil,rheumatoid arthritis
42,doxycycline,rheumatoid arthritis
42,etodolac,rheumatoid arthritis
42,motrin,rheumatoid arthritis
42,naprosyn,rheumatoid arthritis
42,proprinal,rheumatoid arthritis
42,a-g profen,rheumatoid arthritis
42,actiprofen,rheumatoid arthritis
42,addaprin,rheumatoid arthritis
42,azathioprine,rheumatoid arthritis
42,cataflam,rheumatoid arthritis
42,duexis,rheumatoid arthritis
42,genpril,rheumatoid arthritis
42,ibu-200,rheumatoid arthritis
42,medrol,rheumatoid arthritis
42,midol ib,rheumatoid arthritis
42,motrin ib,rheumatoid arthritis
42,nuprin,rheumatoid arthritis
42,rasuvo,rheumatoid arthritis
42,xeljanz xr,rheumatoid arthritis
42,aflaxen,rheumatoid arthritis
42,all day pain relief,rheumatoid arthritis
42,all day relief,rheumatoid arthritis
42,anaprox,rheumatoid arthritis
42,anaprox-ds,rheumatoid arthritis
42,arthrotec,rheumatoid arthritis
42,depo-medrol,rheumatoid arthritis
42,dexamethasone,rheumatoid arthritis
42,ec-naprosyn,rheumatoid arthritis
42,flanax pain reliever,rheumatoid arthritis
42,imuran,rheumatoid arthritis
42,indomethacin,rheumatoid arthritis
42,lofena,rheumatoid arthritis
42,medrol dosepak,rheumatoid arthritis
42,methylprednisolone dose pack,rheumatoid arthritis
42,naprelan,rheumatoid arthritis
42,otrexup,rheumatoid arthritis
42,piroxicam,rheumatoid arthritis
42,reditrex,rheumatoid arthritis
42,simponi aria,rheumatoid arthritis
42,sulindac,rheumatoid arthritis
42,trexall,rheumatoid arthritis
42,triamcinolone,rheumatoid arthritis
42,abatacept,rheumatoid arthritis
42,acetaminophen / tramadol,rheumatoid arthritis
42,aristospan,rheumatoid arthritis
42,auranofin,rheumatoid arthritis
42,azulfidine en-tabs,rheumatoid arthritis
42,clinacort,rheumatoid arthritis
42,cortisone,rheumatoid arthritis
42,cyclosporine,rheumatoid arthritis
42,daypro,rheumatoid arthritis
42,de-sone la,rheumatoid arthritis
42,dexamethasone intensol,rheumatoid arthritis
42,diclofenac / misoprostol,rheumatoid arthritis
42,dxevo,rheumatoid arthritis
42,esomeprazole / naproxen,rheumatoid arthritis
42,feldene,rheumatoid arthritis
42,indocin,rheumatoid arthritis
42,indocin sr,rheumatoid arthritis
42,kenalog-10,rheumatoid arthritis
42,kenalog-40,rheumatoid arthritis
42,ketoprofen,rheumatoid arthritis
42,kevzara,rheumatoid arthritis
42,minocycline,rheumatoid arthritis
42,mycophenolate mofetil,rheumatoid arthritis
42,oxaprozin,rheumatoid arthritis
42,phenytoin,rheumatoid arthritis
42,ridaura,rheumatoid arthritis
42,salsalate,rheumatoid arthritis
42,solu-medrol,rheumatoid arthritis
42,tofacitinib,rheumatoid arthritis
42,abrilada,rheumatoid arthritis
42,acetaminophen / aspirin,rheumatoid arthritis
42,acthar,rheumatoid arthritis
42,alemtuzumab,rheumatoid arthritis
42,amjevita,rheumatoid arthritis
42,arthricream,rheumatoid arthritis
42,asper-flex,rheumatoid arthritis
42,azasan,rheumatoid arthritis
42,baricitinib,rheumatoid arthritis
42,boroleum,rheumatoid arthritis
42,camphor / menthol / methyl salicylate,rheumatoid arthritis
42,castiva cooling,rheumatoid arthritis
42,clinoril,rheumatoid arthritis
42,corticotropin,rheumatoid arthritis
42,cuprimine,rheumatoid arthritis
42,cyclophosphamide,rheumatoid arthritis
42,cyltezo,rheumatoid arthritis
42,d-penamine,rheumatoid arthritis
42,depen,rheumatoid arthritis
42,diflunisal,rheumatoid arthritis
42,dolobid,rheumatoid arthritis
42,erelzi,rheumatoid arthritis
42,eticovo,rheumatoid arthritis
42,eucalyptamint,rheumatoid arthritis
42,exocaine plus,rheumatoid arthritis
42,famotidine / ibuprofen,rheumatoid arthritis
42,fenoprofen,rheumatoid arthritis
42,fenortho,rheumatoid arthritis
42,flurbiprofen,rheumatoid arthritis
42,gengraf,rheumatoid arthritis
42,gordogesic,rheumatoid arthritis
42,h.p. acthar gel,rheumatoid arthritis
42,hadlima,rheumatoid arthritis
42,heet triple action,rheumatoid arthritis
42,hulio,rheumatoid arthritis
42,hyrimoz,rheumatoid arthritis
42,interferon gamma-1b,rheumatoid arthritis
42,ixifi,rheumatoid arthritis
42,meclofenamate,rheumatoid arthritis
42,mentholatum deep heating,rheumatoid arthritis
42,methyl salicylate,rheumatoid arthritis
42,myoflex,rheumatoid arthritis
42,nalfon,rheumatoid arthritis
42,neoral,rheumatoid arthritis
42,penicillamine,rheumatoid arthritis
42,relafen ds,rheumatoid arthritis
42,riabni,rheumatoid arthritis
42,salonpas pain patch,rheumatoid arthritis
42,sarilumab,rheumatoid arthritis
42,satogesic,rheumatoid arthritis
42,tetracycline,rheumatoid arthritis
42,tolmetin,rheumatoid arthritis
42,trolamine salicylate,rheumatoid arthritis
42,ximino,rheumatoid arthritis
42,xodol,rheumatoid arthritis
42,yusimry,rheumatoid arthritis
43,seroquel,schizophrenia
43,latuda,schizophrenia
43,abilify,schizophrenia
43,risperidone,schizophrenia
43,clozapine,schizophrenia
43,olanzapine,schizophrenia
43,zyprexa,schizophrenia
43,vraylar,schizophrenia
43,risperdal,schizophrenia
43,abilify maintena,schizophrenia
43,quetiapine,schizophrenia
43,rexulti,schizophrenia
43,fanapt,schizophrenia
43,aristada,schizophrenia
43,clozaril,schizophrenia
43,caplyta,schizophrenia
43,lurasidone,schizophrenia
43,cariprazine,schizophrenia
43,brexpiprazole,schizophrenia
43,geodon,schizophrenia
43,aripiprazole,schizophrenia
43,lumateperone,schizophrenia
43,lybalvi,schizophrenia
43,invega,schizophrenia
43,seroquel xr,schizophrenia
43,chlorpromazine,schizophrenia
43,saphris,schizophrenia
43,invega sustenna,schizophrenia
43,ziprasidone,schizophrenia
