SymptomIdex,SymptomName,SymptomGroupId
34639,vomiting,4662
34640,breathlessness,4662
34641,sweating,4662
34642,chest pain,4662
34643,fatigue,4663
34644,cramps,4663
34645,bruising,4663
34646,obesity,4663
34647,swollen legs,4663
34648,swollen blood vessels,4663
34649,prominent veins on calf,4663
34650,fatigue,4664
34651,weight gain,4664
34652,cold hands and feets,4664
34653,mood swings,4664
34654,lethargy,4664
34655,dizziness,4664
34656,puffy face and eyes,4664
34657,enlarged thyroid,4664
34658,brittle nails,4664
34659,swollen extremeties,4664
34660,depression,4664
34661,irritability,4664
34662,abnormal menstruation,4664
34663,fatigue,4665
34664,mood swings,4665
34665,weight loss,4665
34666,restlessness,4665
34667,sweating,4665
34668,diarrhoea,4665
34669,fast heart rate,4665
34670,excessive hunger,4665
34671,muscle weakness,4665
34672,irritability,4665
34673,abnormal menstruation,4665
34674,vomiting,4666
34675,fatigue,4666
34676,anxiety,4666
34677,sweating,4666
34678,headache,4666
34679,nausea,4666
34680,blurred and distorted vision,4666
34681,excessive hunger,4666
34682,drying and tingling lips,4666
34683,slurred speech,4666
34684,irritability,4666
34685,palpitations,4666
34686,joint pain,4667
34687,neck pain,4667
34688,knee pain,4667
34689,hip joint pain,4667
34690,swelling joints,4667
34691,painful walking,4667
34692,muscle weakness,4668
34693,stiff neck,4668
34694,swelling joints,4668
34695,movement stiffness,4668
34696,painful walking,4668
34697,vomiting,4669
34698,headache,4669
34699,nausea,4669
34700,spinning movements,4669
34701,loss of balance,4669
34702,unsteadiness,4669
34703,skin rash,4670
34704,pus filled pimples,4670
34705,blackheads,4670
34706,scurring,4670
34707,burning micturition,4671
34708,bladder discomfort,4671
34709,foul smell of urine,4671
34710,continuous feel of urine,4671
34711,skin rash,4672
34712,joint pain,4672
34713,skin peeling,4672
34714,silver like dusting,4672
34715,small dents in nails,4672
34716,inflammatory nails,4672
34717,skin rash,4673
34718,high fever,4673
34719,blister,4673
34720,red sore around nose,4673
34721,yellow crust ooze,4673
34722,itching,4674
34723,skin rash,4674
34724,nodal skin eruptions,4674
34725,dischromic patches,4674
34726,continuous sneezing,4675
34727,shivering,4675
34728,chills,4675
34729,watering from eyes,4675
34730,stomach pain,4676
34731,acidity,4676
34732,ulcers on tongue,4676
34733,vomiting,4676
34734,cough,4676
34735,chest pain,4676
34736,itching,4677
34737,vomiting,4677
34738,yellowish skin,4677
34739,nausea,4677
34740,loss of appetite,4677
34741,abdominal pain,4677
34742,yellowing of eyes,4677
34743,itching,4678
34744,skin rash,4678
34745,stomach pain,4678
34746,burning micturition,4678
34747,spotting urination,4678
34748,vomiting,4679
34749,indigestion,4679
34750,loss of appetite,4679
34751,abdominal pain,4679
34752,passage of gases,4679
34753,internal itching,4679
34754,muscle wasting,4680
34755,patches in throat,4680
34756,high fever,4680
34757,extra marital contacts,4680
34758,fatigue,4681
34759,weight loss,4681
34760,restlessness,4681
34761,lethargy,4681
34762,irregular sugar level,4681
34763,blurred and distorted vision,4681
34764,obesity,4681
34765,excessive hunger,4681
34766,increased appetite,4681
34767,polyuria,4681
34768,vomiting,4682
34769,sunken eyes,4682
34770,dehydration,4682
34771,diarrhoea,4682
34772,fatigue,4683
34773,cough,4683
34774,high fever,4683
34775,breathlessness,4683
34776,family history,4683
34777,mucoid sputum,4683
34778,headache,4684
34779,chest pain,4684
34780,dizziness,4684
34781,loss of balance,4684
34782,lack of concentration,4684
34783,acidity,4685
34784,indigestion,4685
34785,headache,4685
34786,blurred and distorted vision,4685
34787,excessive hunger,4685
34788,stiff neck,4685
34789,depression,4685
34790,irritability,4685
34791,visual disturbances,4685
34792,back pain,4686
34793,weakness in limbs,4686
34794,neck pain,4686
34795,dizziness,4686
34796,loss of balance,4686
34797,vomiting,4687
34798,headache,4687
34799,weakness of one body side,4687
34800,altered sensorium,4687
34801,itching,4688
34802,vomiting,4688
34803,fatigue,4688
34804,weight loss,4688
34805,high fever,4688
34806,yellowish skin,4688
34807,dark urine,4688
34808,abdominal pain,4688
34809,chills,4689
34810,vomiting,4689
34811,high fever,4689
34812,sweating,4689
34813,headache,4689
34814,nausea,4689
34815,diarrhoea,4689
34816,muscle pain,4689
34817,itching,4690
34818,skin rash,4690
34819,fatigue,4690
34820,lethargy,4690
34821,high fever,4690
34822,headache,4690
34823,loss of appetite,4690
34824,mild fever,4690
34825,swelled lymph nodes,4690
34826,malaise,4690
34827,red spots over body,4690
34828,skin rash,4691
34829,chills,4691
34830,joint pain,4691
34831,vomiting,4691
34832,fatigue,4691
34833,high fever,4691
34834,headache,4691
34835,nausea,4691
34836,loss of appetite,4691
34837,pain behind the eyes,4691
34838,back pain,4691
34839,malaise,4691
34840,muscle pain,4691
34841,red spots over body,4691
34842,chills,4692
34843,vomiting,4692
34844,fatigue,4692
34845,high fever,4692
34846,headache,4692
34847,nausea,4692
34848,constipation,4692
34849,abdominal pain,4692
34850,diarrhoea,4692
34851,toxic look (typhos),4692
34852,belly pain,4692
34853,joint pain,4693
34854,vomiting,4693
34855,yellowish skin,4693
34856,dark urine,4693
34857,nausea,4693
34858,loss of appetite,4693
34859,abdominal pain,4693
34860,diarrhoea,4693
34861,mild fever,4693
34862,yellowing of eyes,4693
34863,muscle pain,4693
34864,itching,4694
34865,fatigue,4694
34866,lethargy,4694
34867,yellowish skin,4694
34868,dark urine,4694
34869,loss of appetite,4694
34870,abdominal pain,4694
34871,yellow urine,4694
34872,yellowing of eyes,4694
34873,malaise,4694
34874,receiving blood transfusion,4694
34875,receiving unsterile injections,4694
34876,fatigue,4695
34877,yellowish skin,4695
34878,nausea,4695
34879,loss of appetite,4695
34880,yellowing of eyes,4695
34881,family history,4695
34882,joint pain,4696
34883,vomiting,4696
34884,fatigue,4696
34885,yellowish skin,4696
34886,dark urine,4696
34887,nausea,4696
34888,loss of appetite,4696
34889,abdominal pain,4696
34890,yellowing of eyes,4696
34891,joint pain,4697
34892,vomiting,4697
34893,fatigue,4697
34894,high fever,4697
34895,yellowish skin,4697
34896,dark urine,4697
34897,nausea,4697
34898,loss of appetite,4697
34899,abdominal pain,4697
34900,yellowing of eyes,4697
34901,acute liver failure,4697
34902,coma,4697
34903,stomach bleeding,4697
34904,vomiting,4698
34905,yellowish skin,4698
34906,abdominal pain,4698
34907,swelling of stomach,4698
34908,distention of abdomen,4698
34909,history of alcohol consumption,4698
34910,fluid overload,4698
34911,chills,4699
34912,vomiting,4699
34913,fatigue,4699
34914,weight loss,4699
34915,cough,4699
34916,high fever,4699
34917,breathlessness,4699
34918,sweating,4699
34919,loss of appetite,4699
34920,mild fever,4699
34921,yellowing of eyes,4699
34922,swelled lymph nodes,4699
34923,malaise,4699
34924,phlegm,4699
34925,chest pain,4699
34926,blood in sputum,4699
34927,continuous sneezing,4700
34928,chills,4700
34929,fatigue,4700
34930,cough,4700
34931,high fever,4700
34932,headache,4700
34933,swelled lymph nodes,4700
34934,malaise,4700
34935,phlegm,4700
34936,throat irritation,4700
34937,redness of eyes,4700
34938,sinus pressure,4700
34939,runny nose,4700
34940,congestion,4700
34941,chest pain,4700
34942,loss of smell,4700
34943,muscle pain,4700
34944,chills,4701
34945,fatigue,4701
34946,cough,4701
34947,high fever,4701
34948,breathlessness,4701
34949,sweating,4701
34950,malaise,4701
34951,phlegm,4701
34952,chest pain,4701
34953,fast heart rate,4701
34954,rusty sputum,4701
34955,constipation,4702
34956,pain during bowel movements,4702
34957,pain in anal region,4702
34958,bloody stool,4702
34959,irritation in anus,4702
34960,vomiting,4703
34961,breathlessness,4703
34962,sweating,4703
34963,chest pain,4703
34964,fatigue,4704
34965,cramps,4704
34966,bruising,4704
34967,obesity,4704
34968,swollen legs,4704
34969,swollen blood vessels,4704
34970,prominent veins on calf,4704
34971,fatigue,4705
34972,weight gain,4705
34973,cold hands and feets,4705
34974,mood swings,4705
34975,lethargy,4705
34976,dizziness,4705
34977,puffy face and eyes,4705
34978,enlarged thyroid,4705
34979,brittle nails,4705
34980,swollen extremeties,4705
34981,depression,4705
34982,irritability,4705
34983,abnormal menstruation,4705
34984,fatigue,4706
34985,mood swings,4706
34986,weight loss,4706
34987,restlessness,4706
34988,sweating,4706
34989,diarrhoea,4706
34990,fast heart rate,4706
34991,excessive hunger,4706
34992,muscle weakness,4706
34993,irritability,4706
34994,abnormal menstruation,4706
34995,vomiting,4707
34996,fatigue,4707
34997,anxiety,4707
34998,sweating,4707
34999,headache,4707
35000,nausea,4707
35001,blurred and distorted vision,4707
35002,excessive hunger,4707
35003,drying and tingling lips,4707
35004,slurred speech,4707
35005,irritability,4707
35006,palpitations,4707
35007,joint pain,4708
35008,neck pain,4708
35009,knee pain,4708
35010,hip joint pain,4708
35011,swelling joints,4708
35012,painful walking,4708
35013,muscle weakness,4709
35014,stiff neck,4709
35015,swelling joints,4709
35016,movement stiffness,4709
35017,painful walking,4709
35018,vomiting,4710
35019,headache,4710
35020,nausea,4710
35021,spinning movements,4710
35022,loss of balance,4710
35023,unsteadiness,4710
35024,skin rash,4711
35025,pus filled pimples,4711
35026,blackheads,4711
35027,scurring,4711
35028,burning micturition,4712
35029,bladder discomfort,4712
35030,foul smell of urine,4712
35031,continuous feel of urine,4712
35032,skin rash,4713
35033,joint pain,4713
35034,skin peeling,4713
35035,silver like dusting,4713
35036,small dents in nails,4713
35037,inflammatory nails,4713
35038,skin rash,4714
35039,high fever,4714
35040,blister,4714
35041,red sore around nose,4714
35042,yellow crust ooze,4714
35043,itching,4715
35044,skin rash,4715
35045,nodal skin eruptions,4715
35046,dischromic patches,4715
35047,continuous sneezing,4716
35048,shivering,4716
35049,chills,4716
35050,watering from eyes,4716
35051,stomach pain,4717
35052,acidity,4717
35053,ulcers on tongue,4717
35054,vomiting,4717
35055,cough,4717
35056,chest pain,4717
35057,itching,4718
35058,vomiting,4718
35059,yellowish skin,4718
35060,nausea,4718
35061,loss of appetite,4718
35062,abdominal pain,4718
35063,yellowing of eyes,4718
35064,itching,4719
35065,skin rash,4719
35066,stomach pain,4719
35067,burning micturition,4719
35068,spotting urination,4719
35069,vomiting,4720
35070,indigestion,4720
35071,loss of appetite,4720
35072,abdominal pain,4720
35073,passage of gases,4720
35074,internal itching,4720
35075,muscle wasting,4721
35076,patches in throat,4721
35077,high fever,4721
35078,extra marital contacts,4721
35079,fatigue,4722
35080,weight loss,4722
35081,restlessness,4722
35082,lethargy,4722
35083,irregular sugar level,4722
35084,blurred and distorted vision,4722
35085,obesity,4722
35086,excessive hunger,4722
35087,increased appetite,4722
35088,polyuria,4722
35089,vomiting,4723
35090,sunken eyes,4723
35091,dehydration,4723
35092,diarrhoea,4723
35093,fatigue,4724
35094,cough,4724
35095,high fever,4724
35096,breathlessness,4724
35097,family history,4724
35098,mucoid sputum,4724
35099,headache,4725
35100,chest pain,4725
35101,dizziness,4725
35102,loss of balance,4725
35103,lack of concentration,4725
35104,acidity,4726
35105,indigestion,4726
35106,headache,4726
35107,blurred and distorted vision,4726
35108,excessive hunger,4726
35109,stiff neck,4726
35110,depression,4726
35111,irritability,4726
35112,visual disturbances,4726
35113,back pain,4727
35114,weakness in limbs,4727
35115,neck pain,4727
35116,dizziness,4727
35117,loss of balance,4727
35118,vomiting,4728
35119,headache,4728
35120,weakness of one body side,4728
35121,altered sensorium,4728
35122,itching,4729
35123,vomiting,4729
35124,fatigue,4729
35125,weight loss,4729
35126,high fever,4729
35127,yellowish skin,4729
35128,dark urine,4729
35129,abdominal pain,4729
35130,chills,4730
35131,vomiting,4730
35132,high fever,4730
35133,sweating,4730
35134,headache,4730
35135,nausea,4730
35136,diarrhoea,4730
35137,muscle pain,4730
35138,itching,4731
35139,skin rash,4731
35140,fatigue,4731
35141,lethargy,4731
35142,high fever,4731
35143,headache,4731
35144,loss of appetite,4731
35145,mild fever,4731
35146,swelled lymph nodes,4731
35147,malaise,4731
35148,red spots over body,4731
35149,skin rash,4732
35150,chills,4732
35151,joint pain,4732
35152,vomiting,4732
35153,fatigue,4732
35154,high fever,4732
35155,headache,4732
35156,nausea,4732
35157,loss of appetite,4732
35158,pain behind the eyes,4732
35159,back pain,4732
35160,malaise,4732
35161,muscle pain,4732
35162,red spots over body,4732
35163,chills,4733
35164,vomiting,4733
35165,fatigue,4733
35166,high fever,4733
35167,headache,4733
35168,nausea,4733
35169,constipation,4733
35170,abdominal pain,4733
35171,diarrhoea,4733
35172,toxic look (typhos),4733
35173,belly pain,4733
35174,joint pain,4734
35175,vomiting,4734
35176,yellowish skin,4734
35177,dark urine,4734
35178,nausea,4734
35179,loss of appetite,4734
35180,abdominal pain,4734
35181,diarrhoea,4734
35182,mild fever,4734
35183,yellowing of eyes,4734
35184,muscle pain,4734
35185,itching,4735
35186,fatigue,4735
35187,lethargy,4735
35188,yellowish skin,4735
35189,dark urine,4735
35190,loss of appetite,4735
35191,abdominal pain,4735
35192,yellow urine,4735
35193,yellowing of eyes,4735
35194,malaise,4735
35195,receiving blood transfusion,4735
35196,receiving unsterile injections,4735
35197,fatigue,4736
35198,yellowish skin,4736
35199,nausea,4736
35200,loss of appetite,4736
35201,yellowing of eyes,4736
35202,family history,4736
35203,joint pain,4737
35204,vomiting,4737
35205,fatigue,4737
35206,yellowish skin,4737
35207,dark urine,4737
35208,nausea,4737
35209,loss of appetite,4737
35210,abdominal pain,4737
35211,yellowing of eyes,4737
35212,joint pain,4738
35213,vomiting,4738
35214,fatigue,4738
35215,high fever,4738
35216,yellowish skin,4738
35217,dark urine,4738
35218,nausea,4738
35219,loss of appetite,4738
35220,abdominal pain,4738
35221,yellowing of eyes,4738
35222,acute liver failure,4738
35223,coma,4738
35224,stomach bleeding,4738
35225,vomiting,4739
35226,yellowish skin,4739
35227,abdominal pain,4739
35228,swelling of stomach,4739
35229,distention of abdomen,4739
35230,history of alcohol consumption,4739
35231,fluid overload,4739
35232,chills,4740
35233,vomiting,4740
35234,fatigue,4740
35235,weight loss,4740
35236,cough,4740
35237,high fever,4740
35238,breathlessness,4740
35239,sweating,4740
35240,loss of appetite,4740
35241,mild fever,4740
35242,yellowing of eyes,4740
35243,swelled lymph nodes,4740
35244,malaise,4740
35245,phlegm,4740
35246,chest pain,4740
35247,blood in sputum,4740
35248,continuous sneezing,4741
35249,chills,4741
35250,fatigue,4741
35251,cough,4741
35252,high fever,4741
35253,headache,4741
35254,swelled lymph nodes,4741
35255,malaise,4741
35256,phlegm,4741
35257,throat irritation,4741
35258,redness of eyes,4741
35259,sinus pressure,4741
35260,runny nose,4741
35261,congestion,4741
35262,chest pain,4741
35263,loss of smell,4741
35264,muscle pain,4741
35265,chills,4742
35266,fatigue,4742
35267,cough,4742
35268,high fever,4742
35269,breathlessness,4742
35270,sweating,4742
35271,malaise,4742
35272,phlegm,4742
35273,chest pain,4742
35274,fast heart rate,4742
35275,rusty sputum,4742
35276,constipation,4743
35277,pain during bowel movements,4743
35278,pain in anal region,4743
35279,bloody stool,4743
35280,irritation in anus,4743
35281,vomiting,4744
35282,breathlessness,4744
35283,sweating,4744
35284,chest pain,4744
35285,fatigue,4745
35286,cramps,4745
35287,bruising,4745
35288,obesity,4745
35289,swollen legs,4745
35290,swollen blood vessels,4745
35291,prominent veins on calf,4745
35292,fatigue,4746
35293,weight gain,4746
35294,cold hands and feets,4746
35295,mood swings,4746
35296,lethargy,4746
35297,dizziness,4746
35298,puffy face and eyes,4746
35299,enlarged thyroid,4746
35300,brittle nails,4746
35301,swollen extremeties,4746
35302,depression,4746
35303,irritability,4746
35304,abnormal menstruation,4746
35305,fatigue,4747
35306,mood swings,4747
35307,weight loss,4747
35308,restlessness,4747
35309,sweating,4747
35310,diarrhoea,4747
35311,fast heart rate,4747
35312,excessive hunger,4747
35313,muscle weakness,4747
35314,irritability,4747
35315,abnormal menstruation,4747
35316,vomiting,4748
35317,fatigue,4748
35318,anxiety,4748
35319,sweating,4748
35320,headache,4748
35321,nausea,4748
35322,blurred and distorted vision,4748
35323,excessive hunger,4748
35324,drying and tingling lips,4748
35325,slurred speech,4748
35326,irritability,4748
35327,palpitations,4748
35328,joint pain,4749
35329,neck pain,4749
35330,knee pain,4749
35331,hip joint pain,4749
35332,swelling joints,4749
35333,painful walking,4749
35334,muscle weakness,4750
35335,stiff neck,4750
35336,swelling joints,4750
35337,movement stiffness,4750
35338,painful walking,4750
35339,vomiting,4751
35340,headache,4751
35341,nausea,4751
35342,spinning movements,4751
35343,loss of balance,4751
35344,unsteadiness,4751
35345,skin rash,4752
35346,pus filled pimples,4752
35347,blackheads,4752
35348,scurring,4752
35349,burning micturition,4753
35350,bladder discomfort,4753
35351,foul smell of urine,4753
35352,continuous feel of urine,4753
35353,skin rash,4754
35354,joint pain,4754
35355,skin peeling,4754
35356,silver like dusting,4754
35357,small dents in nails,4754
35358,inflammatory nails,4754
35359,skin rash,4755
35360,high fever,4755
35361,blister,4755
35362,red sore around nose,4755
35363,yellow crust ooze,4755
35364,itching,4756
35365,skin rash,4756
35366,nodal skin eruptions,4756
35367,dischromic patches,4756
35368,continuous sneezing,4757
35369,shivering,4757
35370,chills,4757
35371,watering from eyes,4757
35372,stomach pain,4758
35373,acidity,4758
35374,ulcers on tongue,4758
35375,vomiting,4758
35376,cough,4758
35377,chest pain,4758
35378,itching,4759
35379,vomiting,4759
35380,yellowish skin,4759
35381,nausea,4759
35382,loss of appetite,4759
35383,abdominal pain,4759
35384,yellowing of eyes,4759
35385,itching,4760
35386,skin rash,4760
35387,stomach pain,4760
35388,burning micturition,4760
35389,spotting urination,4760
35390,vomiting,4761
35391,indigestion,4761
35392,loss of appetite,4761
35393,abdominal pain,4761
35394,passage of gases,4761
35395,internal itching,4761
35396,muscle wasting,4762
35397,patches in throat,4762
35398,high fever,4762
35399,extra marital contacts,4762
35400,fatigue,4763
35401,weight loss,4763
35402,restlessness,4763
35403,lethargy,4763
35404,irregular sugar level,4763
35405,blurred and distorted vision,4763
35406,obesity,4763
35407,excessive hunger,4763
35408,increased appetite,4763
35409,polyuria,4763
35410,vomiting,4764
35411,sunken eyes,4764
35412,dehydration,4764
35413,diarrhoea,4764
35414,fatigue,4765
35415,cough,4765
35416,high fever,4765
35417,breathlessness,4765
35418,family history,4765
35419,mucoid sputum,4765
35420,headache,4766
35421,chest pain,4766
35422,dizziness,4766
35423,loss of balance,4766
35424,lack of concentration,4766
35425,acidity,4767
35426,indigestion,4767
35427,headache,4767
35428,blurred and distorted vision,4767
35429,excessive hunger,4767
35430,stiff neck,4767
35431,depression,4767
35432,irritability,4767
35433,visual disturbances,4767
35434,back pain,4768
35435,weakness in limbs,4768
35436,neck pain,4768
35437,dizziness,4768
35438,loss of balance,4768
35439,vomiting,4769
35440,headache,4769
35441,weakness of one body side,4769
35442,altered sensorium,4769
35443,itching,4770
35444,vomiting,4770
35445,fatigue,4770
35446,weight loss,4770
35447,high fever,4770
35448,yellowish skin,4770
35449,dark urine,4770
35450,abdominal pain,4770
35451,chills,4771
35452,vomiting,4771
35453,high fever,4771
35454,sweating,4771
35455,headache,4771
35456,nausea,4771
35457,diarrhoea,4771
35458,muscle pain,4771
35459,itching,4772
35460,skin rash,4772
35461,fatigue,4772
35462,lethargy,4772
35463,high fever,4772
35464,headache,4772
35465,loss of appetite,4772
35466,mild fever,4772
35467,swelled lymph nodes,4772
35468,malaise,4772
35469,red spots over body,4772
35470,skin rash,4773
35471,chills,4773
35472,joint pain,4773
35473,vomiting,4773
35474,fatigue,4773
35475,high fever,4773
35476,headache,4773
35477,nausea,4773
35478,loss of appetite,4773
35479,pain behind the eyes,4773
35480,back pain,4773
35481,malaise,4773
35482,muscle pain,4773
35483,red spots over body,4773
35484,chills,4774
35485,vomiting,4774
35486,fatigue,4774
35487,high fever,4774
35488,headache,4774
35489,nausea,4774
35490,constipation,4774
35491,abdominal pain,4774
35492,diarrhoea,4774
35493,toxic look (typhos),4774
35494,belly pain,4774
35495,joint pain,4775
35496,vomiting,4775
35497,yellowish skin,4775
35498,dark urine,4775
35499,nausea,4775
35500,loss of appetite,4775
35501,abdominal pain,4775
35502,diarrhoea,4775
35503,mild fever,4775
35504,yellowing of eyes,4775
35505,muscle pain,4775
35506,itching,4776
35507,fatigue,4776
35508,lethargy,4776
35509,yellowish skin,4776
35510,dark urine,4776
35511,loss of appetite,4776
35512,abdominal pain,4776
35513,yellow urine,4776
35514,yellowing of eyes,4776
35515,malaise,4776
35516,receiving blood transfusion,4776
35517,receiving unsterile injections,4776
35518,fatigue,4777
35519,yellowish skin,4777
35520,nausea,4777
35521,loss of appetite,4777
35522,yellowing of eyes,4777
35523,family history,4777
35524,joint pain,4778
35525,vomiting,4778
35526,fatigue,4778
35527,yellowish skin,4778
35528,dark urine,4778
35529,nausea,4778
35530,loss of appetite,4778
35531,abdominal pain,4778
35532,yellowing of eyes,4778
35533,joint pain,4779
35534,vomiting,4779
35535,fatigue,4779
35536,high fever,4779
35537,yellowish skin,4779
35538,dark urine,4779
35539,nausea,4779
35540,loss of appetite,4779
35541,abdominal pain,4779
35542,yellowing of eyes,4779
35543,acute liver failure,4779
35544,coma,4779
35545,stomach bleeding,4779
35546,vomiting,4780
35547,yellowish skin,4780
35548,abdominal pain,4780
35549,swelling of stomach,4780
35550,distention of abdomen,4780
35551,history of alcohol consumption,4780
35552,fluid overload,4780
35553,chills,4781
35554,vomiting,4781
35555,fatigue,4781
35556,weight loss,4781
35557,cough,4781
35558,high fever,4781
35559,breathlessness,4781
35560,sweating,4781
35561,loss of appetite,4781
35562,mild fever,4781
35563,yellowing of eyes,4781
35564,swelled lymph nodes,4781
35565,malaise,4781
35566,phlegm,4781
35567,chest pain,4781
35568,blood in sputum,4781
35569,continuous sneezing,4782
35570,chills,4782
35571,fatigue,4782
35572,cough,4782
35573,high fever,4782
35574,headache,4782
35575,swelled lymph nodes,4782
35576,malaise,4782
35577,phlegm,4782
35578,throat irritation,4782
35579,redness of eyes,4782
35580,sinus pressure,4782
35581,runny nose,4782
35582,congestion,4782
35583,chest pain,4782
35584,loss of smell,4782
35585,muscle pain,4782
35586,chills,4783
35587,fatigue,4783
35588,cough,4783
35589,high fever,4783
35590,breathlessness,4783
35591,sweating,4783
35592,malaise,4783
35593,phlegm,4783
35594,chest pain,4783
35595,fast heart rate,4783
35596,rusty sputum,4783
35597,constipation,4784
35598,pain during bowel movements,4784
35599,pain in anal region,4784
35600,bloody stool,4784
35601,irritation in anus,4784
35602,vomiting,4785
35603,breathlessness,4785
35604,sweating,4785
35605,chest pain,4785
35606,fatigue,4786
35607,cramps,4786
35608,bruising,4786
35609,obesity,4786
35610,swollen legs,4786
35611,swollen blood vessels,4786
35612,prominent veins on calf,4786
35613,fatigue,4787
35614,weight gain,4787
35615,cold hands and feets,4787
35616,mood swings,4787
35617,lethargy,4787
35618,dizziness,4787
35619,puffy face and eyes,4787
35620,enlarged thyroid,4787
35621,brittle nails,4787
35622,swollen extremeties,4787
35623,depression,4787
35624,irritability,4787
35625,abnormal menstruation,4787
35626,fatigue,4788
35627,mood swings,4788
35628,weight loss,4788
35629,restlessness,4788
35630,sweating,4788
35631,diarrhoea,4788
35632,fast heart rate,4788
35633,excessive hunger,4788
35634,muscle weakness,4788
35635,irritability,4788
35636,abnormal menstruation,4788
35637,vomiting,4789
35638,fatigue,4789
35639,anxiety,4789
35640,sweating,4789
35641,headache,4789
35642,nausea,4789
35643,blurred and distorted vision,4789
35644,excessive hunger,4789
35645,drying and tingling lips,4789
35646,slurred speech,4789
35647,irritability,4789
35648,palpitations,4789
35649,joint pain,4790
35650,neck pain,4790
35651,knee pain,4790
35652,hip joint pain,4790
35653,swelling joints,4790
35654,painful walking,4790
35655,muscle weakness,4791
35656,stiff neck,4791
35657,swelling joints,4791
35658,movement stiffness,4791
35659,painful walking,4791
35660,vomiting,4792
35661,headache,4792
35662,nausea,4792
35663,spinning movements,4792
35664,loss of balance,4792
35665,unsteadiness,4792
35666,skin rash,4793
35667,pus filled pimples,4793
35668,blackheads,4793
35669,scurring,4793
35670,burning micturition,4794
35671,bladder discomfort,4794
35672,foul smell of urine,4794
35673,continuous feel of urine,4794
35674,skin rash,4795
35675,joint pain,4795
35676,skin peeling,4795
35677,silver like dusting,4795
35678,small dents in nails,4795
35679,inflammatory nails,4795
35680,skin rash,4796
35681,high fever,4796
35682,blister,4796
35683,red sore around nose,4796
35684,yellow crust ooze,4796
35685,itching,4797
35686,skin rash,4797
35687,nodal skin eruptions,4797
35688,dischromic patches,4797
35689,continuous sneezing,4798
35690,shivering,4798
35691,chills,4798
35692,watering from eyes,4798
35693,stomach pain,4799
35694,acidity,4799
35695,ulcers on tongue,4799
35696,vomiting,4799
35697,cough,4799
35698,chest pain,4799
35699,itching,4800
35700,vomiting,4800
35701,yellowish skin,4800
35702,nausea,4800
35703,loss of appetite,4800
35704,abdominal pain,4800
35705,yellowing of eyes,4800
35706,itching,4801
35707,skin rash,4801
35708,stomach pain,4801
35709,burning micturition,4801
35710,spotting urination,4801
35711,vomiting,4802
35712,indigestion,4802
35713,loss of appetite,4802
35714,abdominal pain,4802
35715,passage of gases,4802
35716,internal itching,4802
35717,muscle wasting,4803
35718,patches in throat,4803
35719,high fever,4803
35720,extra marital contacts,4803
35721,fatigue,4804
35722,weight loss,4804
35723,restlessness,4804
35724,lethargy,4804
35725,irregular sugar level,4804
35726,blurred and distorted vision,4804
35727,obesity,4804
35728,excessive hunger,4804
35729,increased appetite,4804
35730,polyuria,4804
35731,vomiting,4805
35732,sunken eyes,4805
35733,dehydration,4805
35734,diarrhoea,4805
35735,fatigue,4806
35736,cough,4806
35737,high fever,4806
35738,breathlessness,4806
35739,family history,4806
35740,mucoid sputum,4806
35741,headache,4807
35742,chest pain,4807
35743,dizziness,4807
35744,loss of balance,4807
35745,lack of concentration,4807
35746,acidity,4808
35747,indigestion,4808
35748,headache,4808
35749,blurred and distorted vision,4808
35750,excessive hunger,4808
35751,stiff neck,4808
35752,depression,4808
35753,irritability,4808
35754,visual disturbances,4808
35755,back pain,4809
35756,weakness in limbs,4809
35757,neck pain,4809
35758,dizziness,4809
35759,loss of balance,4809
35760,vomiting,4810
35761,headache,4810
35762,weakness of one body side,4810
35763,altered sensorium,4810
35764,itching,4811
35765,vomiting,4811
35766,fatigue,4811
35767,weight loss,4811
35768,high fever,4811
35769,yellowish skin,4811
35770,dark urine,4811
35771,abdominal pain,4811
35772,chills,4812
35773,vomiting,4812
35774,high fever,4812
35775,sweating,4812
35776,headache,4812
35777,nausea,4812
35778,diarrhoea,4812
35779,muscle pain,4812
35780,itching,4813
35781,skin rash,4813
35782,fatigue,4813
35783,lethargy,4813
35784,high fever,4813
35785,headache,4813
35786,loss of appetite,4813
35787,mild fever,4813
35788,swelled lymph nodes,4813
35789,malaise,4813
35790,red spots over body,4813
35791,skin rash,4814
35792,chills,4814
35793,joint pain,4814
35794,vomiting,4814
35795,fatigue,4814
35796,high fever,4814
35797,headache,4814
35798,nausea,4814
35799,loss of appetite,4814
35800,pain behind the eyes,4814
35801,back pain,4814
35802,malaise,4814
35803,muscle pain,4814
35804,red spots over body,4814
35805,chills,4815
35806,vomiting,4815
35807,fatigue,4815
35808,high fever,4815
35809,headache,4815
35810,nausea,4815
35811,constipation,4815
35812,abdominal pain,4815
35813,diarrhoea,4815
35814,toxic look (typhos),4815
35815,belly pain,4815
35816,joint pain,4816
35817,vomiting,4816
35818,yellowish skin,4816
35819,dark urine,4816
35820,nausea,4816
35821,loss of appetite,4816
35822,abdominal pain,4816
35823,diarrhoea,4816
35824,mild fever,4816
35825,yellowing of eyes,4816
35826,muscle pain,4816
35827,itching,4817
35828,fatigue,4817
35829,lethargy,4817
35830,yellowish skin,4817
35831,dark urine,4817
35832,loss of appetite,4817
35833,abdominal pain,4817
35834,yellow urine,4817
35835,yellowing of eyes,4817
35836,malaise,4817
